airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
LZSL,7874,187,CON,18,48.6272926330566,19.1335697174072,1044,182,,36,48.648868560791,19.134672164917,1014,2,
LZTT,8530,148,CON,9,49.0744018554688,20.2234992980957,2355,94,,27,49.0727996826172,20.2588005065918,2279,274,
MBPV,9199,148,ASP,10,21.7744274139404,-72.2822036743164,13,93,600,28,21.773099899292,-72.2551422119141,3,273,
MDBH,9843,148,ASP,12,18.2576999664307,-71.1330032348633,10,118,,30,18.2451992034912,-71.1078033447266,10,298,
MDLR,9676,148,ASP,11,18.4541168212891,-68.9251937866211,240,97,,29,18.4541168212891,-68.9251937866211,217,277,
MDPC,10171,148,ASP,8,18.5702991485596,-68.3831024169922,43,74,,26,18.5781002044678,-68.3547973632813,37,254,
MDPC,10171,148,ASP,9,18.5660991668701,-68.3780975341797,47,83,,27,18.5685997009277,-68.3488006591797,36,263,
MDPP,10108,151,ASP,8,19.7537994384766,-70.584098815918,17,73,,26,19.761999130249,-70.5559997558594,15,253,
MDSD,11000,200,ASP,17,18.4440002441406,-69.674201965332,39,161,,35,18.4153995513916,-69.6636962890625,58,341,
MDSI,7000,200,ASP,3,18.4951000213623,-69.7660980224609,,26,,21,18.512300491333,-69.7573013305664,,206,
MDST,8595,148,ASP,11,19.4088001251221,-70.6168975830078,565,103,,29,19.4034004211426,-70.5924987792969,551,283,
MGGT,9800,196,ASP,2,14.5704002380371,-90.5316009521484,4884,17.4,,20,14.5960998535156,-90.5233001708984,4952,197.4,722
MGTK,9842,148,CON,10,16.9186992645264,-89.8795013427734,407,110.9,,28,16.9090003967285,-89.8532028198242,385,290.9,
MHLC,9875,147,ASP,7,15.7371997833252,-86.8659973144531,46,67,813,25,15.7477998733521,-86.8401031494141,53,247,200
MHLM,9203,148,CON,4,15.4422998428345,-87.9326019287109,91,40,656,22,15.4616003036499,-87.9157028198242,83,220,
MHRO,7349,148,ASP,7,16.3125991821289,-86.5325012207031,9,66,200,25,16.3211002349854,-86.5133972167969,17,246,
MHSC,8008,148,ASP,17,14.3932304382324,-87.6231994628906,2061,170,,35,14.3715219497681,-87.6191253662109,2036,350,
MKJP,8900,150,ASP,12,17.940299987793,-76.7994995117188,8,112,,30,17.9311008453369,-76.7757034301758,17,292,
MKJS,8735,150,ASP,7,18.4986991882324,-77.9247970581055,7,65.5,225,25,18.5086994171143,-77.9019012451172,7,245.5,555
MMAA,10832,148,CON,10,16.7600002288818,-99.7631988525391,13,108,,28,16.7506999969482,-99.7338027954102,13,288,
MMAL,9350,108,ASP,2,26.3227996826172,-99.5495986938477,676,29.9,,20,26.345100402832,-99.5353012084961,676,209.9,
MMAS,9843,148,ASP,18,21.714599609375,-102.317001342773,6112,183,,36,21.6875,-102.319000244141,6112,3,
MMBT,8858,148,ASP,7,15.7729997634888,-96.2750015258789,464,79.1,,25,15.7776002883911,-96.2501983642578,464,259.1,
MMCB,9180,148,ASP,3,18.8236999511719,-99.2684020996094,4277,31,,21,18.8458995819092,-99.2542037963867,4277,211,260
MMCE,7218,148,ASP,13,18.6595001220703,-91.8061981201172,10,140,,31,18.6443004608154,-91.7927017211914,10,320,
MMCL,7546,148,ASP,2,24.7569007873535,-107.482002258301,102,32.9,,20,24.7744007110596,-107.470001220703,109,212.9,886
MMCM,7244,151,ASP,10,18.5076999664307,-88.3367004394531,39,108.1,,28,18.5016002655029,-88.3169021606445,26,288.1,869
MMCN,7546,148,ASP,13,27.4001998901367,-109.841003417969,205,137,,31,27.3850002288818,-109.824996948242,205,317,
MMCP,8202,148,ASP,16,19.8278007507324,-90.5031967163086,34,166.1,,34,19.8057994842529,-90.4973983764648,34,346.1,
MMCS,8858,148,ASP,3,31.6282997131348,-106.435997009277,3887,38.5,,21,31.6473999023438,-106.417999267578,3887,218.5,
MMCT,9186,148,CON,10,20.6434993743897,-88.4593963623047,102,100.3,,28,20.6389999389648,-88.4329986572266,102,280.3,
MMCU,8530,148,ASP,18L,28.714599609375,-105.960998535156,4436,190.8,,36R,28.6916007995605,-105.966003417969,4398,10.8,
MMCV,7218,148,ASP,15,23.7124996185303,-98.9608001708984,761,156.5,,33,23.6942005157471,-98.9522018432617,761,336.5,
MMCZ,8858,148,ASP,12,20.5200996398926,-86.9400024414063,10,116,656,30,20.50950050354,-86.9166030883789,15,296,
MMDO,9514,148,ASP,3,24.113899230957,-104.537002563477,6104,38,,21,24.13450050354,-104.518997192383,6104,218,
MMEP,7546,148,ASP,2,21.4102001190186,-104.84700012207,3020,26.3,,20,21.4286994934082,-104.837997436523,3020,206.3,
MMGL,13123,197,CON,11,20.528786,-103.327698,5012,113,,29,20.514072,-103.292664,5011,293,
MMGM,7710,148,ASP,2,27.9598007202148,-110.930999755859,59,29,,20,27.9782009124756,-110.918998718262,59,209,
MMHO,7546,148,ASP,5,29.0879993438721,-111.063003540039,626,59,,23,29.0988006591797,-111.041999816895,626,239,
MMIA,7546,148,ASP,7,19.2740993499756,-103.587997436523,2467,73.9,,25,19.279899597168,-103.567001342773,2467,253.9,
MMIO,9506,148,ASP,17,25.5515003204346,-100.928001403809,4646,180.3,,35,25.5252990722656,-100.929000854492,4778,0.3,
MMIT,7640,148,ASP,17,16.4598999023438,-95.0936965942383,,179.9,,35,16.4388008117676,-95.0936965942383,,359.9,
MMLO,11483,148,ASP,13,21.0044002532959,-101.49299621582,5956,134,,31,20.9825000762939,-101.46900177002,5956,314,
MMLP,8202,148,CON,18,24.0839004516602,-110.361000061035,31,187.7,,36,24.0615005493164,-110.363998413086,68,7.7,
MMLT,7218,148,ASP,16,25.9990997314453,-111.349998474121,34,173,,34,25.9792995452881,-111.34700012207,34,353,
MMMA,7546,151,ASP,15,25.7793998718262,-97.529899597168,26,156.2,,33,25.7604007720947,-97.5206985473633,26,336.2,
MMMD,7546,151,ASP,18,20.9407005310059,-89.657600402832,38,181,,36,20.9197998046875,-89.6579971313477,38,1,
MMMD,10499,151,ASP,10,20.9375991821289,-89.6603012084961,38,105,984,28,20.9300003051758,-89.6305999755859,38,285,
MMML,8530,148,CON,10,32.6361999511719,-115.254997253418,72,118.4,,28,32.6250991821289,-115.230003356934,72,298.4,
MMMM,11155,148,ASP,5,19.841100692749,-101.039001464844,6033,54.7,,23,19.8588008880615,-101.012001037598,6033,234.7,
MMMX,12795,148,ASP,05R,19.4270000457764,-99.0858001708984,7316,59.4,1493,23L,19.4449005126953,-99.0539016723633,7295,239.4,
MMMX,12966,148,ASP,05L,19.4276008605957,-99.0904998779297,7309,59.4,1034,23R,19.4456996917725,-99.0581970214844,7311,239.4,1641
MMMY,9843,148,ASP,11,25.7840995788574,-100.116996765137,1277,121,,29,25.7700004577637,-100.091003417969,1234,301,
MMMZ,8868,197,ASP,9,23.162001,-106.278,19,93,,27,23.1607,-106.251999,37,273,
MMOX,8038,148,ASP,1,16.9881000518799,-96.7291030883789,4965,15.7,,19,17.0093994140625,-96.7228012084961,4989,195.7,
MMPB,11811,148,ASP,17,19.1744995117188,-98.3720016479492,7361,177.8,,35,19.1417999267578,-98.3709030151367,7361,357.8,
MMPN,7874,148,ASP,2,19.3873996734619,-102.044998168945,5258,31.3,,20,19.4060001373291,-102.032997131348,5258,211.3,
MMPQ,8202,148,ASP,10,17.5359916687012,-92.0269088745117,145,101,,28,17.5301055908203,-92.0041732788086,145,281,
MMPR,10171,148,ASP,4,20.6704998016357,-105.264999389648,23,47,,22,20.6895999908447,-105.24299621582,23,227,
MMPS,7546,148,ASP,9,15.8774003982544,-97.0998992919922,294,92.7,,27,15.8763999938965,-97.0783004760742,294,272.7,
MMQT,11483,148,CON,9,20.6201992034912,-100.202003479004,6296,100.8,,27,20.6142997741699,-100.168998718262,6296,280.8,
MMSC,8694,98,ASP,11,16.6947002410889,-92.5416030883789,7707,111.8,205,29,16.6858005523682,-92.5186004638672,7707,291.8,200
MMSD,9843,148,ASP,16,23.1653003692627,-109.722999572754,374,173.7,,34,23.1383991241455,-109.71900177002,348,353.7,
MMSM,11483,148,CON,04R,19.725822,-99.02063,7355,,,22L,19.7465,-98.995354,7355,,
MMSM,14764,148,CON,04C,19.728561,-99.023102,7358,,,22C,19.755127,-98.990631,7358,,
MMSM,14764,148,CON,04L,19.734081,-99.039696,7356,,,22R,19.760651,-99.007225,7356,,
MMSP,9867,148,ASP,14,22.2735996246338,-100.943000793457,6035,149.2,,32,22.2502994537354,-100.928001403809,6035,329.2,
MMTA,8175,98,ASP,1,19.5272006988525,-98.1771011352539,,17.7,,19,19.5487003326416,-98.1698989868164,,197.7,
MMTB,7065,135,ASP,17,16.7497005462647,-93.1734008789063,1909,179.1,185,35,16.7301998138428,-93.1731033325195,1909,359.1,200
MMTC,9039,148,ASP,13,25.5720081329346,-103.414672851563,3688,136,,31,25.5541934967041,-103.395545959473,3688,316,
MMTJ,9711,144,CON,9,32.543098449707,-116.986000061035,487,99,,27,32.5390014648438,-116.955001831055,487,279,
MMTM,8366,148,ASP,13,22.3020000457764,-97.8740997314453,80,145,,31,22.2831993103027,-97.8599014282227,80,325,
MMTO,13780,148,ASP,15,19.3544998168945,-99.5738983154297,8463,156.8,295,33,19.3195991516113,-99.5580978393555,8466,336.8,525
MMUN,9186,148,ASP,12L,21.0547027587891,-86.8813781738281,22,123.6,,30R,21.0406589508057,-86.8589630126953,18,303.6,
MMUN,11483,197,ASP,12R,21.0452995300293,-86.890998840332,20,123.6,,30L,21.0277996063232,-86.8628997802734,18,303.6,
MMVA,7218,148,ASP,8,17.9964008331299,-92.8277969360352,46,87,,26,17.9976005554199,-92.8069000244141,46,267,
MMVR,7874,148,ASP,19,19.1494998931885,-96.1863021850586,89,191,,1,19.1280994415283,-96.1906967163086,111,11,
MMZC,9843,148,ASP,2,22.8850994110107,-102.694000244141,7141,28,,20,22.9090995788574,-102.680000305176,7141,208,
MMZH,8202,197,ASP,8,17.601900100708,-101.47200012207,10,91.6,,26,17.6012992858887,-101.448997497559,20,271.6,
MMZO,7218,148,ASP,10,19.1474990844727,-104.569000244141,35,106,,28,19.1420001983643,-104.549003601074,35,286,
MMZP,8860,136,ASP,08R,20.7513008117676,-103.475997924805,,92.9,,26L,20.75,-103.449996948242,,272.9,
MNMG,8012,148,ASP,10,12.1427,-86.179298,194,97,,28,12.1402,-86.156998,192,277,
MPDA,8530,148,ASP,4,8.37991905212402,-82.4437026977539,35,38,,22,8.39843845367432,-82.4291687011719,89,218,
MPEJ,8858,148,CON,18,9.37277793884277,-79.866943359375,23,182,,36,9.34833335876465,-79.8677749633789,25,2,
MPTO,8800,200,ASP,03L,9.07279014587402,-79.3872985839844,56,31,,21R,9.09362030029297,-79.3748016357422,135,211,
MPTO,10006,148,CON,03R,9.04757022857666,-79.3927001953125,22,29.5,,21L,9.07155990600586,-79.3789978027344,36,209.5,
MRLB,9022,148,ASP,7,10.5890998840332,-85.5562973022461,249,70,,25,10.5974998474121,-85.5325012207031,269,250,
MROC,9882,151,ASP,7,9.98900032043457,-84.2219009399414,2936,69.1,,25,9.99884986877441,-84.1958999633789,3045,249.1,1969
MSLP,10500,148,ASP,7,13.4359998703003,-89.0696029663086,77,70,,25,13.4458999633789,-89.0418014526367,99,250,
MSSS,7349,148,ASP,15,13.7084999084473,-89.1244964599609,1998,153.5,,33,13.6905002593994,-89.1153030395508,2021,333.5,
MTPP,9974,141,ASP,10,18.5792999267578,-72.3069000244141,79,87,,28,18.5807991027832,-72.2781982421875,122,267,
MUCA,11588,148,ASP,7,22.0200996398926,-78.8050003051758,335,64,,25,22.0340003967285,-78.774299621582,253,244,
MUCC,9842,148,ASP,8,22.4564990997314,-78.342399597168,10,71,,26,22.4652996063232,-78.3147964477539,13,251,
MUCF,7874,148,ASP,2,22.1394004821777,-80.4175033569336,98,16,,20,22.1602993011475,-80.4111022949219,102,196,
MUCL,9869,148,ASP,12,21.6224002838135,-81.5590972900391,7,116,,30,21.6105003356934,-81.5328979492188,10,296,
MUCM,9842,148,ASP,7,21.4153995513916,-77.8609008789063,400,68,,25,21.4253005981445,-77.8339004516602,400,248,
MUCU,13130,148,ASP,10,19.9696006774902,-75.8546981811523,197,91,985,28,19.9699993133545,-75.8164978027344,246,269,980
MUGM,8000,200,ASP,10,19.9067001342773,-75.2186965942383,56,90.3,,28,19.9062004089355,-75.1953964233398,43,270.3,
MUGT,8025,148,ASP,17,20.0960006713867,-75.1613006591797,56,166,151,35,20.0746002197266,-75.1555023193359,36,346,843
MUHA,13123,148,ASP,6,22.9785995483398,-82.4248962402344,210,54,,24,22.9997005462647,-82.3932037353516,210,234,
MUHG,10624,148,ASP,5,20.7754001617432,-76.326301574707,279,46,328,23,20.7957000732422,-76.3039016723633,361,226,
MUMZ,7875,148,ASP,8,20.2852001190186,-77.1003036499023,112,74,,26,20.2910995483398,-77.0782012939453,89,254,
MUNG,8202,148,ASP,5,21.8271999359131,-82.7928009033203,79,48,,23,21.8421993255615,-82.7748031616211,62,228,
MUPB,7563,148,ASP,2,23.0230007171631,-82.5835037231445,85,21.9,195,20,23.0422992706299,-82.5751037597656,23,201.9,1315
MUSC,9898,148,ASP,8,22.488899230957,-79.9578018188477,338,76.1,,26,22.4955005645752,-79.9293975830078,318,256.1,
MUVR,11490,148,ASP,6,23.0254993438721,-81.4494018554688,210,56,,24,23.043399810791,-81.4212036132813,210,236,
MWCR,7021,148,ASP,8,19.2903995513916,-81.3675994873047,8,76,,26,19.2950992584229,-81.347900390625,6,256,400
MYEF,7051,150,ASP,12,23.5669002532959,-75.8869018554688,9,118,,30,23.5580005645752,-75.8683013916016,8,298,
MYEM,8024,150,ASP,15,25.2936992645264,-76.3379974365234,14,144.8,992,33,25.2756996154785,-76.3239974975586,14,324.8,
MYER,7213,150,ASP,9,24.891300201416,-76.1885986328125,10,87.7,,27,24.8920993804932,-76.1669006347656,4,267.7,
MYGF,11019,151,ASP,6,26.5513000488281,-78.7102966308594,6,61,,24,26.5659999847412,-78.6808013916016,7,241,
MYNN,8273,150,ASP,10,25.0359001159668,-77.4820022583008,14,90,,28,25.0361003875732,-77.456901550293,13,270,
MYNN,11353,150,ASP,14,25.0517997741699,-77.4756011962891,13,135,,32,25.0305004119873,-77.4520034790039,14,315,
MYSM,8000,150,ASP,10,24.0643005371094,-74.5358963012695,10,95.1,,28,24.0622997283936,-74.5120010375977,24,275.1,
MZBZ,9678,148,ASP,7,17.5368995666504,-88.3181228637695,14,77,,25,17.5428714752197,-88.2910461425781,15,257,
NCRG,7638,150,CON,8,-21.2026996612549,-159.817001342773,21,90,400,26,-21.2026996612549,-159.794006347656,14,270,340
NFFN,7007,150,ASP,9,-17.7534999847412,177.436004638672,17,104.4,,27,-17.75830078125,177.455001831055,59,284.4,
NFFN,10739,150,ASP,2,-17.7737007141113,177.427993774414,26,37.8,280,20,-17.7504005432129,177.447006225586,41,217.8,
NFNA,7047,148,ASP,10,-18.040892,178.551971,17,109,394,28,-18.047272,178.571136,10,289,
NFTF,8795,147,ASP,11,-21.2348003387451,-175.160995483398,91,121.9,,29,-21.2476005554199,-175.139007568359,113,301.9,
NIUE,7660,148,ASP,10,-19.0764007568359,-169.936004638672,209,109.9,,28,-19.0835990905762,-169.914993286133,182,289.9,
NSFA,9843,148,ASP,8,-13.8302001953125,-172.022003173828,58,89,,26,-13.8297004699707,-171.994003295898,9,269,
NSTU,10000,150,ASP,5,-14.3404998779297,-170.725006103516,30,60.2,1000,23,-14.3268003463745,-170.70100402832,9,240.2,800
NTAA,11360,148,ASP,4,-17.5629005432129,-149.619995117188,5,54.3,1120,22,-17.5445995330811,-149.593994140625,5,234.3,390
NTTO,11089,148,ASP,12,-18.0641002655029,-140.957000732422,10,134.8,195,30,-18.085599899292,-140.934997558594,10,314.8,
NVVV,8530,148,ASP,11,-17.692699432373,168.307006835938,51,117.9,,29,-17.7036991119385,168.328002929688,70,297.9,
NWWW,10663,148,ASP,11,-22.0069999694824,166.199005126953,30,121.1,,29,-22.0221004486084,166.225997924805,52,301.1,
NZAA,11926,148,CON,05R,-37.0171012878418,174.766998291016,15,71.5,1125,23L,-37.0066986083984,174.804992675781,23,251.5,
NZCH,10787,148,ASP,2,-43.4976005554199,172.522003173828,123,41,,20,-43.4749984741211,172.548004150391,93,221,
NZNV,7251,148,ASP,4,-46.4188003540039,168.300994873047,5,65,591,22,-46.410400390625,168.326995849609,3,245,558
NZOH,8028,148,ASP,9,-40.2022018432617,175.373001098633,150,109,486,27,-40.209400177002,175.399993896484,149,289,
OAIX,9687,85,CON,03L,34.9317016601563,69.256103515625,4860,29,,21R,34.9598999023438,69.2757034301758,4860,209,
OAIX,11820,151,CON,03R,34.934700012207,69.2570037841797,4888,29,,21L,34.9578018188477,69.2731018066406,4895,209,
OAJL,7262,148,ASP,13,34.4063987731934,70.4896011352539,1814,131,,31,34.3931999206543,70.5075988769531,1809,311,
OAKB,11483,164,ASP,11,34.570499420166,69.1942977905273,5869,107,80,29,34.5611991882324,69.2304992675781,5872,287,2325
OAKN,10532,148,ASP,5,31.4974994659424,65.8339004516602,3303,55,,23,31.5139999389648,65.861701965332,3337,235,2001
OBBI,8302,148,ASP,12R,26.2709999084473,50.6299018859863,7,123,1000,30L,26.2586994171143,50.6512985229492,6,303,395
OBBI,12979,197,ASP,12L,26.2803993225098,50.617000579834,6,123,1000,30R,26.2612991333008,50.6501998901367,6,303,1000
OBBS,12467,147,ASP,15,25.9337005615234,50.5820999145508,136,153.8,,33,25.9029998779297,50.5989990234375,29,333.8,
OEAB,10991,148,ASP,13,18.2499008178711,42.6442985534668,6832,129,,31,18.2308006286621,42.6689987182617,6858,309,
OEAH,10039,148,ASP,16,25.2985992431641,49.481201171875,588,164.9,,34,25.2719993591309,49.4891014099121,575,344.9,
OEBA,10991,148,ASP,7,20.2912006378174,41.6190986633301,5482,70.8,787,25,20.3010997772217,41.6493988037109,5430,250.8,787
OEBH,10007,147,ASP,18,19.9979000091553,42.6242980957031,3872,186,,36,19.9703998565674,42.6213989257813,3886,6,
OEDF,13124,197,ASP,16L,26.4885997772217,49.8036994934082,59,165,,34R,26.453800201416,49.8143997192383,72,345,
OEDF,13124,197,ASP,16R,26.4885997772217,49.7813987731934,48,165,,34L,26.453800201416,49.7920989990234,56,345,
OEDM,10006,147,ASP,15,24.4622001647949,44.1144981384277,3016,153.8,,33,24.4375,44.127799987793,3031,333.8,
OEDR,11811,148,ASP,16L,26.288200378418,50.1641006469727,84,165,,34R,26.256799697876,50.1734008789063,48,345,
OEDR,12008,148,ASP,16R,26.2686004638672,50.1325988769531,68,165,,34L,26.2367000579834,50.1421012878418,64,345,
OEGN,10006,148,ASP,15,16.9130001068115,42.5786018371582,16,150,,33,16.8890991210938,42.5928993225098,20,330,
OEGS,9843,147,ASP,15,26.3148002624512,43.7669982910156,2126,153,,33,26.2908000946045,43.7807998657227,2120,333,
OEGT,10007,147,ASP,10,31.4158000946045,37.2640991210938,1672,106,,28,31.4081001281738,37.2948989868164,1641,286,
OEHL,12204,148,ASP,18,27.4547004699707,41.6875,3299,184,,36,27.421199798584,41.6851005554199,3331,4,1164
OEHW,8497,98,ASP,15,22.9780006408691,46.8931007385254,2091,150,,33,22.9575004577637,46.9057006835938,2074,330,
OEJB,13124,148,ASP,17,27.0566005706787,49.4006004333496,19,167,,35,27.0214996337891,49.4095993041992,25,347,
OEJN,12467,197,CON,16R,21.7026996612549,39.1268997192383,13,160,,34L,21.6704998016357,39.1395988464356,13,340,
OEJN,13123,197,CON,16C,21.6950702667236,39.1515426635742,26,160,,34C,21.6611785888672,39.1649169921875,26,340,
OEJN,13123,197,ASP,16L,21.700436,39.167131,30,160,,34R,21.6665,39.1805,48,340,
OEKK,12005,148,ASP,13,27.9115009307861,45.5139007568359,1352,129.9,,31,27.8903007507324,45.5424995422363,1346,309.9,
OEKM,12467,148,ASP,6,18.2877006530762,42.7733993530273,6699,60.2,,24,18.3048000335693,42.8046989440918,6695,240.2,
OEKM,12467,148,ASP,14,18.3115005493164,42.8064994812012,6733,140.9,,32,18.2849006652832,42.8292999267578,6778,320.9,
OEMA,10039,147,ASP,18,24.5634994506836,39.7039985656738,2144,184,,36,24.5359992980957,39.7019996643066,2079,4,
OEMA,14222,197,ASP,17,24.5764064788818,39.7033157348633,2151,169,1805,35,24.537992477417,39.7114715576172,2083,349,
OENG,10007,147,ASP,6,17.6044998168945,44.4067001342773,3982,60,,24,17.6182994842529,44.4315986633301,3958,240,
OENN,12326,164,ASP,15,27.9354991912842,35.2845993041992,25,155,1092,33,27.9197006225586,35.2929000854492,32,335,1168
OEPA,10007,148,ASP,16,28.348867,46.121231,1171,158,,34,28.323328,46.132812,1174,338,
OEPC,8005,115,ASP,14,25.1832008361816,47.4809989929199,1734,142,,32,25.1658992767334,47.4958000183106,1741,322,
OEPF,8005,115,ASP,17,24.7210998535156,44.962100982666,2534,168.2,,35,24.6996002197266,44.9669990539551,2524,348.3,
OEPI,8008,98,ASP,17,24.2868995666504,42.1412010192871,2965,167.7,,35,24.2653007507324,42.1463012695313,2967,347.7,
OEPS,13123,148,ASP,17L,24.081039,47.579067,1601,175,,35R,24.045017,47.582241,1651,355,
OERB,7741,105,ASP,15,22.7120990753174,39.0646018981934,,153,,33,22.6931991577148,39.0750999450684,,333,
OERF,9834,147,ASP,11,29.6317005157471,43.4765014648438,1459,114,,29,29.621000289917,43.5049018859863,1474,294,
OERK,13796,197,ASP,15L,24.976900100708,46.7019996643066,2033,150,,33R,24.9440002441406,46.7228012084961,2012,330,
OERK,13796,197,ASP,15R,24.9708995819092,46.6749000549316,2049,150,,33L,24.9379997253418,46.6957015991211,2033,330,
OERM,11058,98,ASP,16,28.0942001342773,48.6060981750488,13,164,530,34,28.0650005340576,48.6157989501953,10,344,
OERR,10007,148,ASP,10,30.9102001190186,41.1227989196777,1813,105,,28,30.9030990600586,41.1537017822266,1804,285,
OERT,7063,98,ASP,15,26.7317008972168,50.0257987976074,8,152,,33,26.7145004272461,50.0358009338379,8,332,
OERY,13288,147,ASP,1,24.705099105835,46.7244987487793,2045,8,2461,19,24.7418003082275,46.7302017211914,2082,188,
OESB,10005,98,CON,9,22.5139007568359,53.9492988586426,,87.1,990,27,22.5151996612549,53.9789009094238,,267.1,1005
OESH,11975,147,ASP,8,17.4652996063232,47.1041984558106,2336,85,,26,17.4683990478516,47.138599395752,2363,265,
OESK,12011,147,ASP,10,29.7879009246826,40.081298828125,2261,99.8,,28,29.7823009490967,40.1186981201172,2260,279.8,
OETB,10007,148,ASP,13,28.3812007904053,36.5940017700195,2530,132.9,,31,28.3621997833252,36.6170997619629,2539,312.9,
OETB,10991,148,ASP,6,28.3691997528076,36.6198997497559,2545,65,,24,28.3819999694824,36.6509017944336,2551,245,
